userid,gender,age,city,job,education
userid_058980,1,2,4,4,2.0
userid_058981,1,1,25,5,5.0
userid_058982,1,1,4,11,1.0
userid_058983,1,2,26,5,5.0
userid_058984,1,2,8,5,1.0
userid_058985,0,2,35,8,2.0
userid_058986,1,2,1,3,1.0
userid_058987,1,2,1,1,5.0
userid_058988,0,2,2,1,1.0
userid_058989,0,3,1,3,2.0
userid_058990,1,3,2,7,1.0
userid_058991,1,2,4,9,1.0
userid_058992,0,3,22,9,5.0
userid_058993,1,2,1,3,2.0
userid_058994,1,2,24,9,2.0
userid_058995,1,2,2,8,1.0
userid_058996,1,1,3,1,5.0
userid_058997,1,2,1,2,2.0
userid_058998,1,2,36,1,2.0
userid_058999,1,2,2,8,2.0
userid_059000,1,3,2,2,1.0
userid_059001,1,2,22,1,1.0
userid_059002,0,1,26,1,2.0
userid_059003,0,2,2,10,1.0
userid_059004,0,2,1,7,2.0
userid_059005,1,2,10,1,5.0
userid_059006,1,1,31,1,2.0
userid_059007,1,2,5,1,5.0
userid_059008,1,2,3,7,2.0
userid_059009,0,2,11,11,2.0
userid_059010,0,2,8,1,2.0
userid_059011,1,2,29,1,1.0
userid_059012,0,1,3,1,2.0
userid_059013,0,2,3,7,2.0
userid_059014,0,2,16,2,5.0
userid_059015,1,2,1,11,5.0
userid_059016,0,3,2,6,5.0
userid_059017,1,1,29,1,2.0
userid_059018,0,2,4,6,1.0
userid_059019,1,2,10,1,2.0
userid_059020,1,2,2,8,2.0
userid_059021,0,2,6,12,2.0
userid_059022,1,2,1,7,2.0
userid_059023,0,2,3,4,1.0
userid_059024,0,2,14,1,2.0
userid_059025,1,2,2,2,2.0
userid_059026,0,2,2,5,2.0
userid_059027,1,1,28,4,1.0
userid_059028,1,3,1,1,5.0
userid_059029,1,2,1,1,2.0
userid_059030,0,2,20,7,2.0
userid_059031,0,2,35,1,1.0
userid_059032,0,2,1,6,2.0
userid_059033,1,2,2,5,5.0
userid_059034,0,2,3,9,2.0
userid_059035,1,2,3,1,2.0
userid_059036,1,2,2,1,5.0
userid_059037,0,2,8,5,1.0
userid_059038,0,1,19,11,5.0
userid_059039,0,2,25,7,1.0
userid_059040,1,2,2,6,1.0
userid_059041,1,2,4,6,2.0
userid_059042,0,2,9,1,2.0
userid_059043,1,2,10,1,2.0
userid_059044,1,2,3,10,2.0
userid_059045,0,2,24,1,2.0
userid_059046,0,2,1,1,2.0
userid_059047,1,2,35,1,1.0
userid_059048,0,2,26,1,2.0
userid_059049,1,2,3,3,1.0
userid_059050,1,2,4,11,2.0
userid_059051,1,1,1,1,2.0
userid_059052,0,2,1,1,1.0
userid_059053,1,2,28,3,5.0
userid_059054,1,2,7,2,2.0
userid_059055,1,2,1,7,1.0
userid_059056,1,2,1,1,1.0
userid_059057,0,2,2,5,2.0
userid_059058,1,2,3,4,2.0
userid_059059,1,1,1,8,2.0
userid_059060,1,2,35,9,1.0
userid_059061,0,2,4,7,1.0
userid_059062,1,2,5,9,2.0
userid_059063,0,2,22,1,2.0
userid_059064,0,3,16,1,1.0
userid_059065,0,2,1,1,2.0
userid_059066,0,2,4,7,2.0
userid_059067,1,1,3,1,2.0
userid_059068,1,3,17,1,2.0
userid_059069,1,2,15,3,2.0
userid_059070,1,4,9,5,1.0
userid_059071,0,2,25,5,5.0
userid_059072,0,2,6,4,5.0
userid_059073,1,3,31,6,2.0
userid_059074,0,2,4,3,1.0
userid_059075,1,3,1,2,2.0
userid_059076,0,1,32,2,2.0
userid_059077,1,1,4,10,5.0
userid_059078,1,2,7,9,5.0
userid_059079,1,2,10,6,1.0
userid_059080,0,1,3,4,2.0
userid_059081,0,2,3,7,2.0
userid_059082,1,2,2,1,2.0
userid_059083,1,3,26,3,2.0
userid_059084,1,2,2,8,2.0
userid_059085,0,2,2,11,2.0
userid_059086,0,2,12,3,5.0
userid_059087,1,3,4,1,5.0
userid_059088,1,2,1,4,5.0
userid_059089,0,2,2,11,2.0
userid_059090,0,2,1,9,2.0
userid_059091,1,2,11,5,1.0
userid_059092,1,2,31,8,1.0
userid_059093,1,2,1,11,2.0
userid_059094,0,2,3,11,2.0
userid_059095,0,2,3,1,5.0
userid_059096,0,1,3,5,2.0
userid_059097,0,3,15,8,2.0
userid_059098,1,2,2,8,2.0
userid_059099,1,2,2,1,1.0
userid_059100,1,2,13,1,1.0
userid_059101,1,1,12,1,2.0
userid_059102,1,1,10,1,1.0
userid_059103,1,2,27,1,1.0
userid_059104,1,2,20,1,5.0
userid_059105,1,1,26,6,2.0
userid_059106,1,3,30,1,1.0
userid_059107,1,2,2,7,2.0
userid_059108,1,2,26,1,2.0
userid_059109,0,2,3,2,5.0
userid_059110,1,2,17,6,5.0
userid_059111,0,1,4,1,1.0
userid_059112,1,3,29,3,5.0
userid_059113,0,2,2,4,1.0
userid_059114,1,1,2,3,2.0
userid_059115,1,1,2,1,2.0
userid_059116,1,2,5,10,1.0
userid_059117,0,1,4,1,5.0
userid_059118,0,2,8,8,1.0
userid_059119,1,2,28,5,2.0
userid_059120,1,2,34,7,5.0
userid_059121,0,2,16,5,2.0
userid_059122,1,2,2,1,2.0
userid_059123,0,2,4,4,2.0
userid_059124,1,2,2,9,1.0
userid_059125,1,2,7,1,1.0
userid_059126,1,1,23,5,1.0
userid_059127,1,1,33,10,2.0
userid_059128,1,2,21,9,1.0
userid_059129,1,1,9,1,2.0
userid_059130,1,2,2,1,2.0
userid_059131,0,2,1,6,1.0
userid_059132,1,2,3,9,5.0
userid_059133,1,2,2,11,5.0
userid_059134,0,1,3,11,2.0
userid_059135,1,2,5,1,2.0
userid_059136,1,2,29,4,2.0
userid_059137,1,2,4,5,5.0
userid_059138,1,1,1,1,2.0
userid_059139,1,2,18,1,2.0
userid_059140,1,2,17,3,2.0
userid_059141,1,2,19,1,1.0
userid_059142,0,2,3,1,2.0
userid_059143,1,2,35,1,2.0
userid_059144,1,2,2,1,2.0
userid_059145,1,1,3,1,2.0
userid_059146,0,2,8,11,1.0
userid_059147,0,2,2,1,2.0
userid_059148,1,3,13,4,1.0
userid_059149,1,2,29,5,5.0
userid_059150,1,3,3,1,2.0
userid_059151,0,1,2,1,5.0
userid_059152,1,1,18,1,1.0
userid_059153,1,2,12,5,1.0
userid_059154,1,2,22,1,2.0
userid_059155,1,2,19,7,2.0
userid_059156,1,2,2,5,5.0
userid_059157,1,2,29,2,1.0
userid_059158,0,2,19,8,2.0
userid_059159,1,2,1,10,2.0
userid_059160,0,2,1,1,1.0
userid_059161,1,2,5,12,1.0
userid_059162,1,2,34,7,2.0
userid_059163,1,1,2,11,5.0
userid_059164,0,2,3,1,1.0
userid_059165,1,2,32,1,5.0
userid_059166,1,2,3,12,2.0
userid_059167,1,3,27,1,2.0
userid_059168,1,1,4,7,5.0
userid_059169,1,2,36,1,2.0
userid_059170,0,2,3,1,5.0
userid_059171,1,2,3,7,2.0
userid_059172,0,2,9,11,5.0
userid_059173,1,2,22,3,1.0
userid_059174,1,1,1,12,5.0
userid_059175,1,2,4,1,1.0
userid_059176,0,2,36,1,2.0
userid_059177,1,2,6,9,5.0
userid_059178,1,1,4,3,2.0
userid_059179,1,2,1,1,1.0
userid_059180,1,2,1,1,1.0
userid_059181,0,2,28,8,2.0
userid_059182,0,2,4,1,1.0
userid_059183,0,2,22,12,2.0
userid_059184,1,1,33,1,1.0
userid_059185,1,1,2,3,1.0
userid_059186,0,2,1,12,1.0
userid_059187,1,2,2,7,2.0
userid_059188,0,2,1,11,1.0
userid_059189,1,2,1,9,1.0
userid_059190,1,1,8,1,2.0
userid_059191,1,2,2,11,5.0
userid_059192,1,1,36,1,5.0
userid_059193,0,3,1,1,2.0
userid_059194,0,2,4,11,2.0
userid_059195,1,2,3,6,1.0
userid_059196,0,2,29,10,2.0
userid_059197,0,2,1,8,2.0
userid_059198,1,1,6,1,2.0
userid_059199,0,2,30,5,1.0
userid_059200,1,1,4,1,2.0
userid_059201,0,1,2,10,1.0
userid_059202,1,2,14,1,2.0
userid_059203,1,2,1,11,5.0
userid_059204,1,2,13,1,1.0
userid_059205,1,2,13,7,5.0
userid_059206,1,2,27,1,5.0
userid_059207,1,2,6,1,5.0
userid_059208,0,2,11,1,2.0
userid_059209,1,2,17,1,1.0
userid_059210,1,2,22,1,5.0
userid_059211,0,2,23,10,5.0
userid_059212,1,2,4,4,1.0
userid_059213,1,3,23,1,2.0
userid_059214,0,2,18,2,5.0
userid_059215,1,2,32,6,1.0
userid_059216,0,2,7,6,2.0
userid_059217,1,1,3,5,2.0
userid_059218,0,2,2,4,1.0
userid_059219,1,1,15,1,2.0
userid_059220,0,2,6,3,2.0
userid_059221,0,3,3,1,1.0
userid_059222,0,1,2,8,2.0
userid_059223,1,1,4,1,5.0
userid_059224,1,2,7,1,2.0
userid_059225,1,1,2,1,5.0
userid_059226,1,1,15,3,2.0
userid_059227,0,2,4,6,5.0
userid_059228,1,2,3,7,2.0
userid_059229,1,3,8,1,2.0
userid_059230,1,2,2,1,2.0
userid_059231,1,2,1,8,2.0
userid_059232,1,2,14,8,2.0
userid_059233,1,2,25,7,2.0
userid_059234,1,2,23,7,5.0
userid_059235,1,2,4,1,1.0
userid_059236,0,2,10,1,1.0
userid_059237,1,2,34,1,2.0
userid_059238,1,3,1,1,2.0
userid_059239,1,2,35,11,2.0
userid_059240,1,2,9,1,2.0
userid_059241,1,1,36,5,2.0
userid_059242,1,1,1,1,2.0
userid_059243,0,2,9,5,5.0
userid_059244,1,2,17,4,1.0
userid_059245,1,2,3,5,2.0
userid_059246,1,2,25,4,1.0
userid_059247,1,2,3,1,5.0
userid_059248,0,2,2,1,2.0
userid_059249,1,2,18,1,2.0
userid_059250,0,1,34,1,1.0
userid_059251,1,1,2,5,1.0
userid_059252,1,3,25,1,1.0
userid_059253,0,2,7,6,2.0
userid_059254,1,2,1,8,2.0
userid_059255,0,2,33,1,1.0
userid_059256,0,1,23,7,2.0
userid_059257,1,2,2,1,5.0
userid_059258,0,2,2,1,1.0
userid_059259,1,1,11,10,2.0
userid_059260,1,2,4,1,5.0
userid_059261,1,1,4,1,2.0
userid_059262,0,2,1,7,2.0
userid_059263,0,2,13,1,2.0
userid_059264,1,2,17,1,1.0
userid_059265,0,2,23,1,1.0
userid_059266,1,2,23,11,1.0
userid_059267,1,2,28,7,5.0
userid_059268,1,2,28,11,5.0
userid_059269,1,2,3,1,2.0
userid_059270,1,1,8,1,2.0
userid_059271,1,1,3,10,5.0
userid_059272,1,3,4,3,2.0
userid_059273,1,2,28,1,2.0
userid_059274,1,2,4,1,5.0
userid_059275,1,2,34,5,2.0
userid_059276,1,3,2,12,1.0
userid_059277,1,2,19,8,1.0
userid_059278,1,2,34,2,2.0
userid_059279,0,2,2,6,2.0
userid_059280,0,2,2,1,5.0
userid_059281,1,1,1,7,2.0
userid_059282,0,2,36,6,1.0
userid_059283,0,1,14,2,2.0
userid_059284,1,2,2,9,5.0
userid_059285,1,2,8,2,5.0
userid_059286,1,2,33,5,2.0
userid_059287,1,2,6,1,2.0
userid_059288,1,2,4,8,2.0
userid_059289,1,1,2,3,2.0
userid_059290,1,2,5,1,1.0
userid_059291,1,2,1,4,2.0
userid_059292,0,2,4,1,5.0
userid_059293,1,2,4,10,2.0
userid_059294,1,2,1,7,2.0
userid_059295,1,2,1,7,2.0
userid_059296,1,3,11,1,2.0
userid_059297,0,2,27,8,2.0
userid_059298,1,2,26,2,2.0
userid_059299,1,2,1,1,1.0
userid_059300,1,1,1,6,2.0
userid_059301,1,2,4,10,1.0
userid_059302,1,1,3,1,2.0
userid_059303,1,2,17,1,1.0
userid_059304,1,2,1,1,2.0
userid_059305,0,2,11,1,2.0
userid_059306,1,2,2,1,5.0
userid_059307,1,2,2,7,2.0
userid_059308,1,2,3,1,5.0
userid_059309,0,2,1,10,1.0
userid_059310,1,1,1,1,1.0
userid_059311,1,2,12,7,2.0
userid_059312,1,2,3,4,2.0
userid_059313,0,2,13,1,1.0
userid_059314,1,2,1,1,2.0
userid_059315,1,2,2,11,2.0
userid_059316,0,2,1,1,2.0
userid_059317,1,2,7,6,5.0
userid_059318,1,2,2,5,2.0
userid_059319,1,2,2,5,2.0
userid_059320,1,2,2,1,5.0
userid_059321,1,2,1,1,1.0
userid_059322,0,2,1,7,2.0
userid_059323,0,2,11,1,2.0
userid_059324,1,1,4,2,2.0
userid_059325,1,2,33,5,1.0
userid_059326,1,2,6,1,1.0
userid_059327,1,2,3,1,5.0
userid_059328,0,2,1,1,2.0
userid_059329,0,2,10,1,5.0
userid_059330,0,2,4,7,2.0
userid_059331,0,2,11,4,2.0
userid_059332,1,2,32,1,2.0
userid_059333,1,2,10,1,2.0
userid_059334,0,2,26,1,2.0
userid_059335,1,2,2,2,1.0
userid_059336,1,3,3,8,1.0
userid_059337,1,3,2,1,1.0
userid_059338,0,3,3,1,1.0
userid_059339,1,2,4,4,1.0
userid_059340,0,3,2,1,2.0
userid_059341,1,1,4,8,1.0
userid_059342,1,1,2,1,1.0
userid_059343,1,1,1,4,1.0
userid_059344,1,2,31,2,2.0
userid_059345,1,2,4,11,1.0
userid_059346,0,2,34,1,5.0
userid_059347,1,2,11,4,2.0
userid_059348,1,2,14,1,5.0
userid_059349,0,2,2,1,1.0
userid_059350,1,2,2,10,2.0
userid_059351,1,2,11,1,2.0
userid_059352,0,2,3,1,2.0
userid_059353,1,1,4,6,2.0
userid_059354,1,2,3,8,1.0
userid_059355,1,2,2,1,1.0
userid_059356,0,2,10,9,1.0
userid_059357,1,2,35,9,2.0
userid_059358,0,2,31,11,2.0
userid_059359,1,1,22,7,5.0
userid_059360,1,1,1,5,1.0
userid_059361,0,2,4,1,1.0
userid_059362,1,1,2,5,2.0
userid_059363,1,2,30,10,2.0
userid_059364,1,2,4,3,1.0
userid_059365,0,2,23,1,1.0
userid_059366,1,3,2,3,2.0
userid_059367,1,2,4,6,5.0
userid_059368,0,3,6,1,2.0
userid_059369,1,2,22,10,5.0
userid_059370,1,1,3,1,2.0
userid_059371,1,2,36,6,1.0
userid_059372,1,1,3,1,5.0
userid_059373,0,2,2,9,2.0
userid_059374,1,2,33,9,5.0
userid_059375,1,2,3,1,5.0
userid_059376,1,2,22,3,2.0
userid_059377,0,2,15,1,1.0
userid_059378,0,2,3,7,2.0
userid_059379,1,2,3,10,2.0
userid_059380,1,2,34,11,2.0
userid_059381,0,2,9,6,2.0
userid_059382,1,3,1,2,2.0
userid_059383,1,2,2,1,5.0
userid_059384,1,2,4,3,1.0
userid_059385,0,2,19,11,1.0
userid_059386,1,2,14,7,2.0
userid_059387,1,2,3,1,5.0
userid_059388,1,2,27,1,2.0
userid_059389,0,2,2,1,2.0
userid_059390,1,1,13,3,2.0
userid_059391,1,2,29,6,5.0
userid_059392,0,1,4,4,2.0
userid_059393,1,2,3,6,1.0
userid_059394,1,1,1,5,2.0
userid_059395,1,2,1,7,1.0
userid_059396,1,2,21,1,2.0
userid_059397,1,1,18,10,2.0
userid_059398,1,1,6,1,1.0
userid_059399,0,2,1,1,2.0
userid_059400,1,1,4,6,2.0
userid_059401,1,2,4,3,5.0
userid_059402,1,2,3,1,2.0
userid_059403,0,2,26,6,2.0
userid_059404,0,1,2,2,1.0
userid_059405,1,1,4,2,1.0
userid_059406,1,2,1,12,2.0
userid_059407,1,1,12,11,5.0
userid_059408,1,2,2,10,5.0
userid_059409,0,2,2,8,2.0
userid_059410,0,2,34,4,5.0
userid_059411,1,2,25,3,1.0
userid_059412,1,2,2,2,1.0
userid_059413,1,1,3,11,5.0
userid_059414,1,2,36,1,1.0
userid_059415,0,1,15,1,5.0
userid_059416,1,2,15,9,1.0
userid_059417,1,2,12,1,2.0
userid_059418,0,2,5,12,2.0
userid_059419,1,1,2,5,5.0
userid_059420,1,2,3,5,1.0
userid_059421,0,1,3,5,2.0
userid_059422,0,2,1,2,2.0
userid_059423,1,2,20,4,2.0
userid_059424,0,1,2,11,1.0
userid_059425,1,2,3,1,2.0
userid_059426,1,2,1,4,2.0
userid_059427,1,2,2,2,2.0
userid_059428,0,1,1,1,5.0
userid_059429,1,1,31,5,5.0
userid_059430,0,1,26,1,5.0
userid_059431,1,2,35,4,2.0
userid_059432,1,2,2,10,5.0
userid_059433,1,2,3,1,1.0
userid_059434,1,1,3,3,2.0
userid_059435,1,2,25,1,1.0
userid_059436,0,2,2,11,2.0
userid_059437,1,1,29,2,2.0
userid_059438,0,2,24,1,2.0
userid_059439,1,2,14,9,1.0
userid_059440,1,2,3,1,1.0
userid_059441,0,2,1,9,1.0
userid_059442,1,2,2,3,1.0
userid_059443,1,1,4,1,2.0
userid_059444,1,2,30,4,2.0
userid_059445,1,2,1,3,2.0
userid_059446,1,2,2,6,2.0
userid_059447,1,2,6,8,2.0
userid_059448,0,1,2,11,5.0
userid_059449,1,1,3,2,2.0
userid_059450,1,2,4,6,2.0
userid_059451,0,2,3,6,2.0
userid_059452,1,2,1,9,2.0
userid_059453,1,2,28,4,2.0
userid_059454,1,2,4,5,1.0
userid_059455,1,2,14,9,2.0
userid_059456,1,2,28,1,5.0
userid_059457,0,2,4,1,1.0
userid_059458,1,3,3,8,2.0
userid_059459,0,2,1,5,1.0
userid_059460,0,2,31,1,1.0
userid_059461,0,3,2,1,2.0
userid_059462,0,1,3,1,2.0
userid_059463,0,2,29,6,5.0
userid_059464,0,2,4,7,2.0
userid_059465,0,2,19,10,1.0
userid_059466,1,3,1,5,5.0
userid_059467,1,1,23,4,1.0
userid_059468,0,2,20,1,2.0
userid_059469,1,2,32,1,2.0
userid_059470,1,1,4,1,2.0
userid_059471,1,1,4,11,2.0
userid_059472,1,2,26,5,2.0
userid_059473,1,3,11,1,5.0
userid_059474,1,2,3,1,5.0
userid_059475,1,2,4,8,5.0
userid_059476,0,2,4,7,1.0
userid_059477,1,2,18,7,2.0
userid_059478,1,2,2,1,2.0
userid_059479,0,1,7,1,1.0
userid_059480,1,2,4,5,2.0
userid_059481,1,1,2,7,2.0
userid_059482,0,2,1,1,5.0
userid_059483,0,2,24,2,2.0
userid_059484,0,2,3,2,2.0
userid_059485,0,2,4,8,2.0
userid_059486,1,1,2,1,2.0
userid_059487,0,2,19,1,2.0
userid_059488,0,2,24,2,1.0
userid_059489,0,1,20,1,2.0
userid_059490,1,2,9,1,2.0
userid_059491,1,1,36,6,1.0
userid_059492,1,1,10,6,2.0
userid_059493,1,2,15,1,5.0
userid_059494,1,2,1,5,1.0
userid_059495,0,4,3,4,1.0
userid_059496,1,3,2,1,5.0
userid_059497,0,1,8,1,1.0
userid_059498,0,2,1,8,5.0
userid_059499,1,2,4,1,5.0
userid_059500,1,3,24,1,5.0
userid_059501,1,2,1,1,1.0
userid_059502,1,1,1,6,1.0
userid_059503,1,2,1,2,2.0
userid_059504,0,2,4,1,1.0
userid_059505,1,1,25,1,2.0
userid_059506,0,2,33,4,2.0
userid_059507,0,2,6,3,1.0
userid_059508,1,2,3,1,5.0
userid_059509,1,2,1,1,2.0
userid_059510,0,2,4,11,1.0
userid_059511,1,2,4,7,2.0
userid_059512,1,1,12,4,5.0
userid_059513,1,2,3,1,2.0
userid_059514,1,2,2,2,2.0
userid_059515,1,2,8,1,1.0
userid_059516,0,2,1,1,5.0
userid_059517,1,2,12,1,1.0
userid_059518,1,2,3,1,2.0
userid_059519,1,1,4,1,2.0
userid_059520,1,1,4,6,2.0
userid_059521,1,1,16,1,2.0
userid_059522,0,2,12,1,2.0
userid_059523,0,2,4,1,5.0
userid_059524,1,2,9,1,1.0
userid_059525,1,2,13,7,2.0
userid_059526,1,2,3,1,2.0
userid_059527,1,2,25,2,2.0
userid_059528,0,1,35,5,1.0
userid_059529,1,2,4,1,1.0
userid_059530,1,2,2,1,2.0
userid_059531,1,2,2,1,2.0
userid_059532,0,2,13,5,1.0
userid_059533,0,2,3,10,5.0
userid_059534,0,2,4,7,2.0
userid_059535,0,3,15,7,1.0
userid_059536,1,2,31,1,1.0
userid_059537,0,2,29,1,2.0
userid_059538,0,1,27,10,1.0
userid_059539,0,2,1,1,2.0
userid_059540,1,3,8,9,2.0
userid_059541,0,1,2,1,2.0
userid_059542,1,2,3,3,2.0
userid_059543,1,4,9,1,2.0
userid_059544,0,2,4,1,1.0
userid_059545,0,1,35,1,2.0
userid_059546,1,2,25,3,5.0
userid_059547,1,2,4,11,2.0
userid_059548,1,2,2,6,5.0
userid_059549,0,1,21,3,5.0
userid_059550,0,2,23,10,2.0
userid_059551,0,1,1,1,2.0
userid_059552,1,1,25,1,5.0
userid_059553,0,1,16,1,5.0
userid_059554,1,2,31,1,2.0
userid_059555,0,2,4,1,2.0
userid_059556,1,1,1,3,1.0
userid_059557,1,2,1,8,2.0
userid_059558,1,2,27,8,1.0
userid_059559,0,2,1,6,1.0
userid_059560,1,3,3,1,2.0
userid_059561,0,2,1,6,2.0
userid_059562,1,2,20,8,2.0
userid_059563,1,3,34,11,1.0
userid_059564,1,2,35,11,2.0
userid_059565,0,2,1,1,5.0
userid_059566,1,2,2,3,2.0
userid_059567,1,2,15,3,1.0
userid_059568,1,2,26,1,1.0
userid_059569,1,2,4,8,1.0
userid_059570,0,1,3,1,2.0
userid_059571,0,2,8,11,1.0
userid_059572,1,3,2,5,1.0
userid_059573,1,2,4,1,2.0
userid_059574,1,2,2,3,2.0
userid_059575,1,1,35,10,5.0
userid_059576,1,2,33,4,1.0
userid_059577,1,2,33,9,1.0
userid_059578,1,2,26,7,1.0
userid_059579,1,2,4,3,5.0
userid_059580,0,2,25,8,1.0
userid_059581,1,1,4,8,5.0
userid_059582,1,2,1,5,2.0
userid_059583,1,2,2,1,1.0
userid_059584,1,2,3,1,2.0
userid_059585,1,2,29,1,2.0
userid_059586,1,3,35,8,2.0
userid_059587,0,1,1,2,2.0
userid_059588,1,3,14,1,2.0
userid_059589,1,2,26,11,2.0
userid_059590,0,2,2,1,1.0
userid_059591,0,2,2,6,2.0
userid_059592,1,2,3,1,2.0
userid_059593,1,2,2,9,2.0
userid_059594,1,2,2,9,2.0
userid_059595,1,2,1,1,5.0
userid_059596,0,2,12,1,2.0
userid_059597,1,1,4,5,2.0
userid_059598,1,2,4,1,2.0
userid_059599,1,2,28,1,1.0
userid_059600,0,2,5,3,2.0
userid_059601,0,1,4,1,2.0
userid_059602,1,2,2,1,2.0
userid_059603,1,2,1,10,1.0
userid_059604,1,2,4,5,2.0
userid_059605,0,1,7,8,5.0
userid_059606,1,3,5,2,1.0
userid_059607,0,2,1,11,5.0
userid_059608,0,2,1,1,2.0
userid_059609,1,2,9,3,2.0
userid_059610,1,1,3,1,2.0
userid_059611,1,2,5,11,2.0
userid_059612,0,1,20,10,2.0
userid_059613,1,1,4,1,2.0
userid_059614,1,2,4,1,2.0
userid_059615,0,3,29,1,5.0
userid_059616,1,2,4,2,2.0
userid_059617,1,2,5,9,1.0
userid_059618,1,2,2,5,1.0
userid_059619,0,1,20,10,1.0
userid_059620,1,2,21,1,1.0
userid_059621,1,2,14,1,2.0
userid_059622,0,2,4,1,1.0
userid_059623,1,2,10,1,2.0
userid_059624,1,2,3,10,2.0
userid_059625,0,2,19,6,2.0
userid_059626,1,2,10,1,2.0
userid_059627,1,2,3,6,1.0
userid_059628,0,2,20,1,1.0
userid_059629,0,2,1,7,2.0
userid_059630,1,2,13,9,1.0
userid_059631,1,2,33,9,2.0
userid_059632,1,2,1,1,5.0
userid_059633,0,2,16,10,2.0
userid_059634,1,2,2,1,1.0
userid_059635,1,2,29,1,1.0
userid_059636,1,2,3,3,1.0
userid_059637,1,2,10,11,2.0
userid_059638,0,1,4,1,2.0
userid_059639,0,2,3,1,1.0
userid_059640,1,2,3,11,2.0
userid_059641,1,1,3,1,5.0
userid_059642,1,2,14,8,1.0
userid_059643,1,2,34,5,2.0
userid_059644,1,2,16,6,2.0
userid_059645,1,2,2,8,2.0
userid_059646,1,1,26,1,2.0
userid_059647,0,2,3,8,2.0
userid_059648,0,2,26,1,5.0
userid_059649,0,1,20,1,2.0
userid_059650,0,1,4,1,1.0
userid_059651,0,2,2,1,2.0
userid_059652,0,1,30,1,1.0
userid_059653,1,2,23,3,2.0
userid_059654,1,2,1,5,2.0
userid_059655,0,2,22,7,1.0
userid_059656,1,2,4,12,2.0
userid_059657,1,2,28,10,5.0
userid_059658,1,2,19,3,1.0
userid_059659,1,1,14,1,1.0
userid_059660,1,1,4,1,1.0
userid_059661,1,3,24,9,2.0
userid_059662,1,2,1,1,2.0
userid_059663,1,2,3,1,1.0
userid_059664,0,2,2,1,2.0
userid_059665,1,1,2,1,2.0
userid_059666,1,2,11,7,5.0
userid_059667,1,2,18,10,1.0
userid_059668,1,2,35,4,1.0
userid_059669,1,3,2,6,2.0
userid_059670,1,2,17,7,2.0
userid_059671,0,2,3,1,2.0
userid_059672,0,2,19,2,5.0
userid_059673,0,3,23,1,2.0
userid_059674,0,2,3,10,1.0
userid_059675,0,2,27,7,2.0
userid_059676,1,2,1,7,1.0
userid_059677,1,2,21,1,2.0
userid_059678,1,2,15,10,1.0
userid_059679,0,2,20,12,2.0
userid_059680,1,2,23,1,5.0
userid_059681,1,2,26,7,2.0
userid_059682,0,2,35,1,1.0
userid_059683,1,2,1,3,5.0
userid_059684,0,2,1,11,2.0
userid_059685,0,2,19,10,2.0
userid_059686,1,2,1,10,2.0
userid_059687,1,2,34,3,1.0
userid_059688,0,4,33,12,2.0
userid_059689,0,2,10,3,1.0
userid_059690,0,2,25,7,5.0
userid_059691,0,2,22,2,2.0
userid_059692,1,2,1,1,1.0
userid_059693,1,2,20,2,1.0
userid_059694,0,2,4,3,1.0
userid_059695,0,2,4,1,5.0
userid_059696,1,2,2,5,5.0
userid_059697,0,2,4,5,5.0
userid_059698,1,2,16,1,2.0
userid_059699,1,2,2,1,5.0
userid_059700,1,2,1,1,2.0
userid_059701,0,3,26,1,2.0
userid_059702,0,1,6,8,2.0
userid_059703,1,2,21,10,1.0
userid_059704,1,2,2,9,2.0
userid_059705,1,1,33,1,1.0
userid_059706,1,2,20,1,2.0
userid_059707,1,2,27,11,5.0
userid_059708,1,3,4,10,1.0
userid_059709,1,2,3,6,1.0
userid_059710,1,1,36,3,1.0
userid_059711,1,2,2,6,2.0
userid_059712,0,2,4,9,1.0
userid_059713,0,2,4,1,2.0
userid_059714,0,2,8,10,2.0
userid_059715,1,2,3,1,5.0
userid_059716,1,2,20,6,1.0
userid_059717,1,2,1,10,2.0
userid_059718,1,2,33,5,5.0
userid_059719,0,2,2,1,5.0
userid_059720,0,1,3,1,2.0
userid_059721,1,2,1,11,1.0
userid_059722,0,3,3,1,2.0
userid_059723,1,2,2,1,5.0
userid_059724,1,3,3,4,1.0
userid_059725,1,3,16,1,5.0
userid_059726,1,1,3,6,2.0
userid_059727,0,2,3,1,2.0
userid_059728,1,2,10,1,1.0
userid_059729,1,1,2,1,2.0
userid_059730,1,2,35,3,1.0
userid_059731,0,2,1,7,2.0
userid_059732,1,1,3,3,1.0
userid_059733,1,2,6,9,2.0
userid_059734,0,2,1,1,1.0
userid_059735,1,2,2,11,5.0
userid_059736,1,2,2,2,1.0
userid_059737,0,1,3,9,2.0
userid_059738,1,2,24,1,1.0
userid_059739,1,2,19,7,1.0
userid_059740,1,2,26,5,5.0
userid_059741,1,2,3,2,2.0
userid_059742,1,3,20,4,1.0
userid_059743,0,2,4,5,1.0
userid_059744,1,2,36,2,1.0
userid_059745,1,3,3,1,2.0
userid_059746,1,2,2,1,1.0
userid_059747,1,3,17,1,1.0
userid_059748,0,1,2,1,1.0
userid_059749,1,2,3,1,2.0
userid_059750,1,2,16,1,2.0
userid_059751,1,1,21,5,5.0
userid_059752,1,2,1,3,5.0
userid_059753,1,1,4,6,2.0
userid_059754,1,3,5,1,5.0
userid_059755,1,2,3,3,1.0
userid_059756,0,2,26,10,2.0
